TIENDA,TOTAL,AÑO,MES,DIA,DIA_SEMANA,FESTIVO,ESTACION
2,656.6,2021,04,20,1,0,3
3,252.03,2021,04,20,1,0,3
4,0.0,2021,04,20,1,0,3
0,552.02,2021,04,22,3,0,3
1,791.5,2021,04,22,3,0,3
2,1054.12,2021,04,22,3,0,3
3,587.25,2021,04,22,3,0,3
4,0.0,2021,04,22,3,0,3
0,840.25,2021,04,23,4,0,3
1,1296.36,2021,04,23,4,0,3
2,880.84,2021,04,23,4,0,3
3,371.34,2021,04,23,4,0,3
4,0.0,2021,04,23,4,0,3
0,1585.93,2021,04,24,5,0,3
1,1648.9,2021,04,24,5,0,3
2,1046.2,2021,04,24,5,0,3
3,344.18,2021,04,24,5,0,3
4,85.33,2021,04,24,5,0,3
0,315.97,2021,04,26,0,0,3
1,421.55,2021,04,26,0,0,3
2,195.43,2021,04,26,0,0,3
3,231.23,2021,04,26,0,0,3
4,59.33,2021,04,26,0,0,3
0,529.03,2021,04,27,1,0,3
1,151.81,2021,04,27,1,0,3
2,690.09,2021,04,27,1,0,3
3,217.73,2021,04,27,1,0,3
4,0.0,2021,04,27,1,0,3
0,1068.1,2021,04,28,2,0,3
1,693.97,2021,04,28,2,0,3
2,432.9,2021,04,28,2,0,3
3,486.38,2021,04,28,2,0,3
4,0.0,2021,04,28,2,0,3
0,400.62,2021,04,29,3,0,3
1,705.97,2021,04,29,3,0,3
2,854.97,2021,04,29,3,0,3
3,588.6,2021,04,29,3,0,3
4,98.67,2021,04,29,3,0,3
0,1294.1,2021,05,03,0,0,3
1,1053.7,2021,05,03,0,0,3
2,1028.92,2021,05,03,0,0,3
3,548.85,2021,05,03,0,0,3
4,182.67,2021,05,03,0,0,3
0,1179.17,2021,04,30,4,0,3
1,992.41,2021,04,30,4,0,3
2,936.36,2021,04,30,4,0,3
3,562.29,2021,04,30,4,0,3
4,174.4,2021,04,30,4,0,3
0,874.85,2021,05,04,1,0,3
1,1194.7,2021,05,04,1,0,3
2,431.28,2021,05,04,1,0,3
3,388.93,2021,05,04,1,0,3
4,-1.4,2021,05,04,1,0,3
0,1046.5,2021,05,05,2,0,3
1,669.16,2021,05,05,2,0,3
2,1074.99,2021,05,05,2,0,3
3,194.65,2021,05,05,2,0,3
4,119.33,2021,05,05,2,0,3
0,1258.7,2021,05,06,3,0,3
1,1026.34,2021,05,06,3,0,3
2,1579.17,2021,05,06,3,0,3
3,875.78,2021,05,06,3,0,3
4,0.0,2021,05,06,3,0,3
0,750.35,2021,05,07,4,0,3
1,1795.72,2021,05,07,4,0,3
2,1547.04,2021,05,07,4,0,3
3,687.63,2021,05,07,4,0,3
4,20.0,2021,05,07,4,0,3
0,2240.5,2021,05,08,5,0,3
1,2374.11,2021,05,08,5,0,3
2,2616.72,2021,05,08,5,0,3
3,819.72,2021,05,08,5,0,3
4,151.33,2021,05,08,5,0,3
0,761.12,2021,05,10,0,0,3
1,756.87,2021,05,10,0,0,3
2,894.98,2021,05,10,0,0,3
3,455.9,2021,05,10,0,0,3
4,19.33,2021,05,10,0,0,3
0,991.21,2021,05,11,1,0,3
1,406.88,2021,05,11,1,0,3
2,710.3,2021,05,11,1,0,3
3,843.08,2021,05,11,1,0,3
4,0.0,2021,05,11,1,0,3
0,1145.15,2021,05,12,2,0,3
1,1030.97,2021,05,12,2,0,3
2,1243.8,2021,05,12,2,0,3
3,567.85,2021,05,12,2,0,3
4,22.67,2021,05,12,2,0,3
0,0.0,2021,05,01,5,1,3
1,0.0,2021,05,01,5,1,3
2,0.0,2021,05,01,5,1,3
3,0.0,2021,05,01,5,1,3
4,104.4,2021,05,01,5,1,3
0,793.83,2021,05,13,3,0,3
1,749.95,2021,05,13,3,0,3
2,1610.68,2021,05,13,3,0,3
3,579.24,2021,05,13,3,0,3
4,118.63,2021,05,13,3,0,3
0,1163.87,2021,05,14,4,0,3
1,1476.25,2021,05,15,5,0,3
2,2457.48,2021,05,15,5,0,3
3,1072.15,2021,05,15,5,0,3
4,0.0,2021,05,15,5,0,3
0,2024.22,2021,05,15,5,0,3
1,1127.25,2021,05,14,4,0,3
2,1712.82,2021,05,14,4,0,3
3,646.65,2021,05,14,4,0,3
4,85.33,2021,05,14,4,0,3
0,968.21,2021,05,17,0,0,3
1,870.15,2021,05,17,0,0,3
2,998.07,2021,05,17,0,0,3
3,503.38,2021,05,17,0,0,3
4,-85.33,2021,05,17,0,0,3
0,693.43,2021,05,18,1,0,3
1,523.7,2021,05,18,1,0,3
2,484.4,2021,05,18,1,0,3
3,162.48,2021,05,18,1,0,3
4,68.0,2021,05,18,1,0,3
0,1966.25,2021,05,19,2,0,3
1,1253.5,2021,05,19,2,0,3
2,763.08,2021,05,19,2,0,3
3,587.37,2021,05,19,2,0,3
4,59.97,2021,05,19,2,0,3
0,1390.02,2021,05,20,3,0,3
1,1070.67,2021,05,20,3,0,3
2,1237.0,2021,05,20,3,0,3
3,417.4,2021,05,20,3,0,3
4,0.0,2021,05,20,3,0,3
0,877.35,2021,05,21,4,0,3
1,842.23,2021,05,21,4,0,3
2,1400.85,2021,05,21,4,0,3
3,934.2,2021,05,21,4,0,3
4,39.33,2021,05,21,4,0,3
0,3044.12,2021,05,22,5,0,3
1,2062.87,2021,05,22,5,0,3
2,3018.04,2021,05,22,5,0,3
3,1500.8,2021,05,22,5,0,3
4,89.97,2021,05,22,5,0,3
0,1657.81,2021,05,24,0,0,3
1,1414.33,2021,05,24,0,0,3
2,1548.69,2021,05,24,0,0,3
3,779.84,2021,05,24,0,0,3
4,-50.0,2021,05,24,0,0,3
0,1033.33,2021,05,25,1,0,3
1,530.3,2021,05,25,1,0,3
2,1425.97,2021,05,25,1,0,3
3,87.33,2021,05,25,1,0,3
4,52.67,2021,05,25,1,0,3
0,1054.58,2021,05,26,2,0,3
1,1211.92,2021,05,26,2,0,3
2,1137.43,2021,05,26,2,0,3
3,580.8,2021,05,26,2,0,3
4,66.0,2021,05,26,2,0,3
0,746.53,2021,05,27,3,0,3
1,1139.49,2021,05,27,3,0,3
2,959.55,2021,05,27,3,0,3
3,409.56,2021,05,27,3,0,3
4,138.67,2021,05,27,3,0,3
0,1112.78,2021,05,28,4,0,3
1,1134.23,2021,05,28,4,0,3
2,1429.52,2021,05,28,4,0,3
3,1354.68,2021,05,28,4,0,3
4,191.27,2021,05,28,4,0,3
0,1025.67,2021,05,31,0,0,3
1,1298.98,2021,05,31,0,0,3
2,1165.31,2021,05,31,0,0,3
3,332.6,2021,05,31,0,0,3
4,53.33,2021,05,31,0,0,3
0,2216.12,2021,05,29,5,0,3
1,2396.95,2021,05,29,5,0,3
2,3202.22,2021,05,29,5,0,3
3,1256.97,2021,05,29,5,0,3
4,171.93,2021,05,29,5,0,3
0,794.47,2021,06,01,1,0,3
1,630.23,2021,06,01,1,0,3
2,1481.2,2021,06,01,1,0,3
3,734.08,2021,06,01,1,0,3
4,166.0,2021,06,01,1,0,3
0,1178.97,2021,06,02,2,0,3
1,1021.28,2021,06,02,2,0,3
2,1552.38,2021,06,02,2,0,3
3,573.37,2021,06,02,2,0,3
4,98.67,2021,06,02,2,0,3
0,1614.69,2021,06,04,4,0,3
1,1528.93,2021,06,04,4,0,3
2,2173.87,2021,06,04,4,0,3
3,1301.38,2021,06,04,4,0,3
4,0.0,2021,06,04,4,0,3
0,2423.85,2021,06,05,5,0,3
1,2063.88,2021,06,05,5,0,3
2,2050.22,2021,06,05,5,0,3
3,1566.02,2021,06,05,5,0,3
2,113.33,2021,06,06,6,1,3
0,984.08,2021,06,07,0,0,3
1,973.86,2021,06,07,0,0,3
2,962.91,2021,06,07,0,0,3
3,434.17,2021,06,07,0,0,3
4,185.2,2021,06,07,0,0,3
0,700.02,2021,06,08,1,0,3
1,734.77,2021,06,08,1,0,3
2,1252.72,2021,06,08,1,0,3
3,665.07,2021,06,08,1,0,3
4,14.6,2021,06,08,1,0,3
0,689.19,2021,06,17,3,0,3
1,1089.83,2021,06,17,3,0,3
2,1133.15,2021,06,17,3,0,3
3,403.55,2021,06,17,3,0,3
4,0.0,2021,06,17,3,0,3
0,892.67,2021,06,16,2,0,3
1,934.91,2021,06,16,2,0,3
2,1273.72,2021,06,16,2,0,3
3,251.1,2021,06,16,2,0,3
4,0.0,2021,06,16,2,0,3
0,926.48,2021,06,15,1,0,3
1,939.38,2021,06,15,1,0,3
2,1379.08,2021,06,15,1,0,3
3,545.77,2021,06,15,1,0,3
4,0.0,2021,06,15,1,0,3
0,886.72,2021,06,14,0,0,3
1,1034.58,2021,06,14,0,0,3
2,383.77,2021,06,14,0,0,3
3,530.3,2021,06,14,0,0,3
4,43.33,2021,06,14,0,0,3
0,1710.88,2021,06,12,5,0,3
1,2053.86,2021,06,12,5,0,3
2,2160.66,2021,06,12,5,0,3
3,744.67,2021,06,12,5,0,3
4,168.0,2021,06,12,5,0,3
0,1686.73,2021,06,11,4,0,3
1,845.89,2021,06,11,4,0,3
2,1106.21,2021,06,11,4,0,3
3,718.06,2021,06,11,4,0,3
4,13.0,2021,06,11,4,0,3
0,1485.62,2021,06,10,3,0,3
1,1210.51,2021,06,10,3,0,3
2,1386.23,2021,06,10,3,0,3
3,764.28,2021,06,10,3,0,3
4,164.67,2021,06,10,3,0,3
0,809.44,2021,06,09,2,0,3
1,1440.32,2021,06,09,2,0,3
2,710.43,2021,06,09,2,0,3
3,832.7,2021,06,09,2,0,3
4,0.0,2021,06,09,2,0,3
0,1102.43,2021,06,18,4,0,3
1,1238.06,2021,06,18,4,0,3
2,864.25,2021,06,18,4,0,3
3,575.66,2021,06,18,4,0,3
4,79.33,2021,06,18,4,0,3
0,2317.95,2021,06,19,5,0,3
2,2176.88,2021,06,19,5,0,3
3,1019.48,2021,06,19,5,0,3
1,1839.54,2021,06,19,5,0,3
0,839.17,2021,06,21,0,0,3
1,1390.19,2021,06,21,0,0,3
2,808.3,2021,06,21,0,0,3
3,323.58,2021,06,21,0,0,3
4,-79.93,2021,06,21,0,0,3
0,868.06,2021,06,22,1,0,3
1,953.41,2021,06,22,1,0,3
2,695.58,2021,06,22,1,0,3
3,452.87,2021,06,22,1,0,3
4,50.6,2021,06,22,1,0,3
0,1049.29,2021,06,23,2,0,3
1,726.53,2021,06,23,2,0,3
2,983.94,2021,06,23,2,0,3
3,428.27,2021,06,23,2,0,3
4,-6.67,2021,06,23,2,0,3
0,1756.5,2021,06,26,5,0,3
1,2179.75,2021,06,26,5,0,3
2,1959.83,2021,06,26,5,0,3
3,1060.67,2021,06,26,5,0,3
4,244.0,2021,06,26,5,0,3
0,1175.83,2021,06,28,0,0,3
1,1439.42,2021,06,28,0,0,3
2,689.88,2021,06,28,0,0,3
3,680.5,2021,06,28,0,0,3
4,39.33,2021,06,28,0,0,3
0,1066.67,2021,06,25,4,0,3
1,1549.21,2021,06,25,4,0,3
2,1599.17,2021,06,25,4,0,3
3,737.5,2021,06,25,4,0,3
4,280.0,2021,06,25,4,0,3
0,634.17,2021,06,24,3,0,3
1,1640.17,2021,06,24,3,0,3
2,1867.17,2021,06,24,3,0,3
3,673.5,2021,06,24,3,0,3
4,122.0,2021,06,24,3,0,3
0,645.83,2021,06,29,1,0,3
1,1134.33,2021,06,29,1,0,3
2,1298.17,2021,06,29,1,0,3
3,423.83,2021,06,29,1,0,3
4,86.67,2021,06,29,1,0,3
0,592.17,2021,06,30,2,0,3
1,944.08,2021,06,30,2,0,3
2,1105.27,2021,06,30,2,0,3
3,594.0,2021,06,30,2,0,3
4,-35.33,2021,06,30,2,0,3
0,695.5,2021,07,01,3,0,3
1,965.7,2021,07,01,3,0,3
2,1624.67,2021,07,01,3,0,3
3,270.0,2021,07,01,3,0,3
4,0.0,2021,07,01,3,0,3
0,1464.27,2021,07,03,5,0,3
1,1254.67,2021,07,03,5,0,3
2,2316.33,2021,07,03,5,0,3
3,982.2,2021,07,03,5,0,3
4,244.0,2021,07,03,5,0,3
0,1217.33,2021,07,02,4,0,3
1,652.0,2021,07,02,4,0,3
2,1016.24,2021,07,02,4,0,3
3,310.0,2021,07,02,4,0,3
4,105.33,2021,07,02,4,0,3
0,1236.0,2021,07,05,0,0,3
1,1276.67,2021,07,05,0,0,3
2,650.42,2021,07,05,0,0,3
3,134.67,2021,07,05,0,0,3
4,0.0,2021,07,05,0,0,3
0,1009.42,2021,07,06,1,0,3
1,1386.0,2021,07,06,1,0,3
2,1385.92,2021,07,06,1,0,3
3,191.5,2021,07,06,1,0,3
4,30.0,2021,07,06,1,0,3
0,1500.58,2021,07,07,2,0,3
1,1410.5,2021,07,07,2,0,3
2,1112.83,2021,07,07,2,0,3
3,650.97,2021,07,07,2,0,3
4,59.33,2021,07,07,2,0,3
0,831.82,2021,07,08,3,0,3
1,401.67,2021,07,08,3,0,3
2,1218.33,2021,07,08,3,0,3
3,281.98,2021,07,08,3,0,3
4,152.0,2021,07,08,3,0,3
0,427.0,2021,07,09,4,0,3
1,1026.78,2021,07,09,4,0,3
2,1070.17,2021,07,09,4,0,3
3,183.83,2021,07,09,4,0,3
4,39.33,2021,07,09,4,0,3
0,1027.83,2021,07,10,5,0,3
1,836.67,2021,07,10,5,0,3
2,956.0,2021,07,10,5,0,3
3,275.17,2021,07,10,5,0,3
4,88.67,2021,07,10,5,0,3
0,426.37,2021,07,12,0,0,3
1,1037.83,2021,07,12,0,0,3
2,750.83,2021,07,12,0,0,3
3,537.5,2021,07,12,0,0,3
4,46.0,2021,07,12,0,0,3
0,552.3,2021,07,13,1,0,3
1,735.83,2021,07,13,1,0,3
2,1285.13,2021,07,13,1,0,3
3,462.33,2021,07,13,1,0,3
4,62.67,2021,07,13,1,0,3
0,569.17,2021,07,14,2,0,3
1,715.0,2021,07,14,2,0,3
2,1150.0,2021,07,14,2,0,3
3,410.5,2021,07,14,2,0,3
4,-55.33,2021,07,14,2,0,3
0,371.73,2021,07,15,3,0,3
1,659.0,2021,07,15,3,0,3
2,1084.04,2021,07,15,3,0,3
3,400.0,2021,07,15,3,0,3
4,-65.33,2021,07,15,3,0,3
0,646.33,2021,07,16,4,0,3
1,567.92,2021,07,16,4,0,3
2,580.17,2021,07,16,4,0,3
3,233.5,2021,07,16,4,0,3
4,138.0,2021,07,16,4,0,3
0,689.98,2021,07,17,5,0,3
1,573.13,2021,07,17,5,0,3
2,1533.17,2021,07,17,5,0,3
3,511.8,2021,07,17,5,0,3
4,36.67,2021,07,17,5,0,3
0,482.17,2021,07,19,0,0,3
1,911.03,2021,07,19,0,0,3
2,861.5,2021,07,19,0,0,3
3,122.67,2021,07,19,0,0,3
4,10.67,2021,07,19,0,0,3
0,710.3,2021,07,20,1,0,3
1,808.27,2021,07,20,1,0,3
2,740.5,2021,07,20,1,0,3
3,174.17,2021,07,20,1,0,3
4,108.0,2021,07,20,1,0,3
0,715.83,2021,07,21,2,0,3
1,604.17,2021,07,21,2,0,3
2,755.75,2021,07,21,2,0,3
3,190.67,2021,07,21,2,0,3
4,59.33,2021,07,21,2,0,3
0,708.5,2021,07,22,3,0,3
1,955.5,2021,07,22,3,0,3
2,605.0,2021,07,22,3,0,3
3,204.5,2021,07,22,3,0,3
4,59.33,2021,07,22,3,0,3
0,897.33,2021,07,24,5,0,3
1,695.5,2021,07,24,5,0,3
2,1408.33,2021,07,24,5,0,3
3,398.0,2021,07,24,5,0,3
4,76.0,2021,07,24,5,0,3
0,464.0,2021,07,23,4,0,3
1,910.67,2021,07,23,4,0,3
2,909.68,2021,07,23,4,0,3
3,311.67,2021,07,23,4,0,3
4,46.0,2021,07,23,4,0,3
0,674.67,2021,07,26,0,0,3
1,1192.3,2021,07,26,0,0,3
2,683.17,2021,07,26,0,0,3
3,696.0,2021,07,26,0,0,3
4,157.33,2021,07,26,0,0,3
0,724.33,2021,07,27,1,0,3
1,840.98,2021,07,27,1,0,3
2,987.1,2021,07,27,1,0,3
3,347.33,2021,07,27,1,0,3
4,92.0,2021,07,27,1,0,3
0,792.33,2021,07,28,2,0,3
1,783.75,2021,07,28,2,0,3
2,638.9,2021,07,28,2,0,3
3,404.07,2021,07,28,2,0,3
4,30.0,2021,07,28,2,0,3
0,530.5,2021,07,29,3,0,3
1,685.97,2021,07,29,3,0,3
2,780.78,2021,07,29,3,0,3
3,191.33,2021,07,29,3,0,3
4,-59.33,2021,07,29,3,0,3
0,480.17,2021,07,30,4,0,3
1,514.48,2021,07,30,4,0,3
2,338.33,2021,07,30,4,0,3
3,558.0,2021,07,30,4,0,3
4,0.0,2021,07,30,4,0,3
0,864.0,2021,07,31,5,0,3
1,680.38,2021,07,31,5,0,3
2,1123.65,2021,07,31,5,0,3
3,199.33,2021,07,31,5,0,3
4,65.33,2021,07,31,5,0,3
0,596.33,2021,08,02,0,0,3
1,470.13,2021,08,02,0,0,3
2,598.49,2021,08,02,0,0,3
3,335.33,2021,08,02,0,0,3
4,65.33,2021,08,02,0,0,3
0,840.17,2021,08,03,1,0,3
1,638.22,2021,08,03,1,0,3
2,1090.83,2021,08,03,1,0,3
3,417.83,2021,08,03,1,0,3
4,0.0,2021,08,03,1,0,3
0,696.71,2021,08,25,2,0,3
1,732.83,2021,08,25,2,0,3
2,611.76,2021,08,25,2,0,3
3,160.05,2021,08,25,2,0,3
4,0.0,2021,08,25,2,0,3
0,916.83,2021,08,04,2,0,3
1,994.28,2021,08,04,2,0,3
2,496.17,2021,08,04,2,0,3
3,408.06,2021,08,04,2,0,3
4,30.0,2021,08,04,2,0,3
0,290.67,2021,08,05,3,0,3
1,1081.67,2021,08,05,3,0,3
2,930.01,2021,08,05,3,0,3
3,270.0,2021,08,05,3,0,3
4,43.33,2021,08,05,3,0,3
0,0.0,2021,08,05,3,0,3
1,0.0,2021,08,05,3,0,3
2,200.67,2021,08,05,3,0,3
3,0.0,2021,08,05,3,0,3
4,0.0,2021,08,05,3,0,3
0,803.68,2021,08,06,4,0,3
1,603.17,2021,08,06,4,0,3
2,665.0,2021,08,06,4,0,3
3,250.67,2021,08,06,4,0,3
4,0.0,2021,08,06,4,0,3
0,351.67,2021,08,07,5,0,3
1,704.33,2021,08,07,5,0,3
2,742.17,2021,08,07,5,0,3
3,228.67,2021,08,07,5,0,3
4,39.33,2021,08,07,5,0,3
0,439.42,2021,08,09,0,0,3
1,574.17,2021,08,09,0,0,3
2,967.33,2021,08,09,0,0,3
3,392.67,2021,08,09,0,0,3
4,59.33,2021,08,09,0,0,3
0,610.14,2021,08,10,1,0,3
1,931.0,2021,08,10,1,0,3
2,544.5,2021,08,10,1,0,3
3,363.98,2021,08,10,1,0,3
4,36.67,2021,08,10,1,0,3
0,505.64,2021,08,11,2,0,3
1,409.83,2021,08,11,2,0,3
2,742.28,2021,08,11,2,0,3
3,293.17,2021,08,11,2,0,3
4,76.0,2021,08,11,2,0,3
0,0.0,2021,08,11,2,0,3
1,0.0,2021,08,11,2,0,3
2,0.0,2021,08,11,2,0,3
3,-113.0,2021,08,11,2,0,3
4,0.0,2021,08,11,2,0,3
0,844.78,2021,08,12,3,0,3
1,217.08,2021,08,12,3,0,3
2,566.0,2021,08,12,3,0,3
3,393.0,2021,08,12,3,0,3
4,0.0,2021,08,12,3,0,3
0,515.83,2021,08,13,4,0,3
1,175.17,2021,08,13,4,0,3
2,451.33,2021,08,13,4,0,3
3,145.5,2021,08,13,4,0,3
4,0.0,2021,08,13,4,0,3
0,216.98,2021,08,14,5,0,3
1,278.17,2021,08,14,5,0,3
2,444.0,2021,08,14,5,0,3
3,117.5,2021,08,14,5,0,3
4,46.0,2021,08,14,5,0,3
0,939.94,2021,08,17,1,0,3
1,539.3,2021,08,17,1,0,3
2,694.48,2021,08,17,1,0,3
3,318.67,2021,08,17,1,0,3
4,0.0,2021,08,17,1,0,3
0,346.17,2021,08,18,2,0,3
1,818.83,2021,08,18,2,0,3
2,623.33,2021,08,18,2,0,3
3,162.0,2021,08,18,2,0,3
4,-39.33,2021,08,18,2,0,3
0,947.5,2021,08,19,3,0,3
1,914.5,2021,08,19,3,0,3
2,734.47,2021,08,19,3,0,3
3,418.67,2021,08,19,3,0,3
4,0.0,2021,08,19,3,0,3
0,447.0,2021,08,20,4,0,3
1,587.17,2021,08,20,4,0,3
2,760.83,2021,08,20,4,0,3
3,276.67,2021,08,20,4,0,3
4,0.0,2021,08,20,4,0,3
0,743.33,2021,08,21,5,0,3
1,664.83,2021,08,21,5,0,3
2,618.0,2021,08,21,5,0,3
3,288.64,2021,08,21,5,0,3
4,0.0,2021,08,21,5,0,3
0,586.33,2021,08,23,0,0,3
1,560.0,2021,08,23,0,0,3
2,722.83,2021,08,23,0,0,3
3,118.67,2021,08,23,0,0,3
4,102.0,2021,08,23,0,0,3
0,811.1,2021,08,24,1,0,3
1,646.4,2021,08,24,1,0,3
2,937.5,2021,08,24,1,0,3
3,266.67,2021,08,24,1,0,3
4,0.0,2021,08,24,1,0,3
0,414.0,2021,08,26,3,0,3
1,427.1,2021,08,26,3,0,3
2,792.67,2021,08,26,3,0,3
3,266.05,2021,08,26,3,0,3
4,52.67,2021,08,26,3,0,3
0,474.17,2021,08,28,5,0,3
1,390.48,2021,08,28,5,0,3
2,446.67,2021,08,28,5,0,3
3,200.5,2021,08,28,5,0,3
4,52.67,2021,08,28,5,0,3
0,672.67,2021,08,27,4,0,3
1,424.67,2021,08,27,4,0,3
2,899.5,2021,08,27,4,0,3
3,315.0,2021,08,27,4,0,3
4,30.0,2021,08,27,4,0,3
0,905.74,2021,08,30,0,0,3
1,633.47,2021,08,30,0,0,3
2,990.0,2021,08,30,0,0,3
3,353.5,2021,08,30,0,0,3
4,39.33,2021,08,30,0,0,3
0,905.5,2021,08,31,1,0,3
1,564.98,2021,08,31,1,0,3
2,1107.97,2021,08,31,1,0,3
3,177.33,2021,08,31,1,0,3
4,138.67,2021,08,31,1,0,3
0,426.3,2021,09,01,2,0,3
1,701.1,2021,09,01,2,0,3
2,883.03,2021,09,01,2,0,3
3,47.4,2021,09,01,2,0,3
4,0.0,2021,09,01,2,0,3
0,459.33,2021,09,02,3,0,3
1,1037.83,2021,09,02,3,0,3
2,728.27,2021,09,02,3,0,3
3,233.17,2021,09,02,3,0,3
4,0.0,2021,09,02,3,0,3
0,596.33,2021,09,03,4,0,3
1,723.05,2021,09,03,4,0,3
2,1289.77,2021,09,03,4,0,3
3,157.33,2021,09,03,4,0,3
4,0.0,2021,09,03,4,0,3
0,516.5,2021,09,04,5,0,3
1,1019.93,2021,09,04,5,0,3
2,741.61,2021,09,04,5,0,3
3,350.9,2021,09,04,5,0,3
4,0.0,2021,09,04,5,0,3
0,757.86,2021,09,06,0,0,3
1,916.98,2021,09,06,0,0,3
2,1172.39,2021,09,06,0,0,3
3,238.0,2021,09,06,0,0,3
4,-48.67,2021,09,06,0,0,3
0,413.38,2021,09,07,1,0,3
1,991.83,2021,09,07,1,0,3
2,862.5,2021,09,07,1,0,3
3,290.0,2021,09,07,1,0,3
4,0.0,2021,09,07,1,0,3
0,510.05,2021,09,08,2,0,3
1,961.43,2021,09,08,2,0,3
2,1108.43,2021,09,08,2,0,3
3,589.2,2021,09,08,2,0,3
4,0.0,2021,09,08,2,0,3
0,573.47,2021,09,09,3,0,3
1,753.67,2021,09,09,3,0,3
2,1549.4,2021,09,09,3,0,3
3,304.3,2021,09,09,3,0,3
4,0.0,2021,09,09,3,0,3
0,1145.17,2021,09,11,5,0,3
1,1019.23,2021,09,11,5,0,3
2,1846.3,2021,09,11,5,0,3
3,1031.1,2021,09,11,5,0,3
4,0.0,2021,09,11,5,0,3
0,487.33,2021,09,10,4,0,3
1,690.1,2021,09,10,4,0,3
2,1318.03,2021,09,10,4,0,3
3,142.63,2021,09,10,4,0,3
4,0.0,2021,09,10,4,0,3
0,0.0,2021,09,10,4,0,3
1,0.0,2021,09,10,4,0,3
2,20.0,2021,09,10,4,0,3
3,0.0,2021,09,10,4,0,3
4,0.0,2021,09,10,4,0,3
0,1209.38,2021,09,13,0,0,3
1,2009.47,2021,09,13,0,0,3
2,848.5,2021,09,13,0,0,3
3,443.5,2021,09,13,0,0,3
4,23.33,2021,09,13,0,0,3
0,475.5,2021,09,14,1,0,3
1,750.67,2021,09,14,1,0,3
2,1099.07,2021,09,14,1,0,3
3,885.8,2021,09,14,1,0,3
4,48.67,2021,09,14,1,0,3
0,1054.73,2021,09,15,2,0,3
1,823.63,2021,09,15,2,0,3
2,1126.83,2021,09,15,2,0,3
3,640.3,2021,09,15,2,0,3
4,0.0,2021,09,15,2,0,3
0,740.38,2021,09,16,3,0,3
1,998.61,2021,09,16,3,0,3
2,1241.27,2021,09,16,3,0,3
3,288.67,2021,09,16,3,0,3
4,0.0,2021,09,16,3,0,3
0,902.78,2021,09,18,5,0,3
1,1871.31,2021,09,18,5,0,3
2,2101.62,2021,09,18,5,0,3
3,1018.83,2021,09,18,5,0,3
4,52.67,2021,09,18,5,0,3
0,1092.03,2021,09,17,4,0,3
1,854.67,2021,09,17,4,0,3
2,1327.47,2021,09,17,4,0,3
3,1017.77,2021,09,17,4,0,3
4,0.0,2021,09,17,4,0,3
0,991.27,2021,09,20,0,0,3
1,885.5,2021,09,20,0,0,3
2,1089.17,2021,09,20,0,0,3
3,550.0,2021,09,20,0,0,3
4,-78.67,2021,09,20,0,0,3
0,762.83,2021,09,21,1,0,3
1,942.47,2021,09,21,1,0,3
2,1107.3,2021,09,21,1,0,3
3,369.17,2021,09,21,1,0,3
4,0.0,2021,09,21,1,0,3
0,725.33,2021,09,22,2,0,3
1,1085.67,2021,09,22,2,0,3
2,1272.5,2021,09,22,2,0,3
3,402.67,2021,09,22,2,0,3
4,32.67,2021,09,22,2,0,3
0,618.11,2021,09,23,3,0,3
1,687.12,2021,09,23,3,0,3
2,1199.6,2021,09,23,3,0,3
3,480.33,2021,09,23,3,0,3
4,56.67,2021,09,23,3,0,3
0,864.0,2021,09,24,4,0,3
1,1624.41,2021,09,24,4,0,3
2,1694.13,2021,09,24,4,0,3
3,1228.98,2021,09,24,4,0,3
4,0.0,2021,09,24,4,0,3
0,2316.41,2021,09,25,5,0,3
1,2252.57,2021,09,25,5,0,3
2,3748.34,2021,09,25,5,0,3
3,879.32,2021,09,25,5,0,3
4,140.0,2021,09,25,5,0,3
0,1219.1,2021,09,27,0,0,3
1,1064.23,2021,09,27,0,0,3
2,1322.47,2021,09,27,0,0,3
3,491.97,2021,09,27,0,0,3
4,56.67,2021,09,27,0,0,3
0,726.23,2021,09,28,1,0,3
1,1273.31,2021,09,28,1,0,3
2,1573.3,2021,09,28,1,0,3
3,623.33,2021,09,28,1,0,3
4,0.0,2021,09,28,1,0,3
0,835.55,2021,09,29,2,0,3
1,766.22,2021,09,29,2,0,3
2,1156.0,2021,09,29,2,0,3
3,459.97,2021,09,29,2,0,3
4,70.0,2021,09,29,2,0,3
0,1000.31,2021,09,30,3,0,3
1,805.63,2021,09,30,3,0,3
2,1306.58,2021,09,30,3,0,3
3,368.0,2021,09,30,3,0,3
4,0.0,2021,09,30,3,0,3
0,1173.32,2021,10,02,5,0,3
1,2789.31,2021,10,02,5,0,3
2,3210.55,2021,10,02,5,0,3
3,1023.3,2021,10,02,5,0,3
4,0.0,2021,10,02,5,0,3
0,1410.43,2021,10,01,4,0,3
1,1413.57,2021,10,01,4,0,3
2,2208.6,2021,10,01,4,0,3
3,435.33,2021,10,01,4,0,3
4,59.33,2021,10,01,4,0,3
0,952.01,2021,10,04,0,0,3
1,2093.61,2021,10,04,0,0,3
2,1937.32,2021,10,04,0,0,3
3,777.78,2021,10,04,0,0,3
4,-20.0,2021,10,04,0,0,3
0,775.94,2021,10,05,1,0,3
1,1215.3,2021,10,05,1,0,3
2,1754.02,2021,10,05,1,0,3
3,1283.27,2021,10,05,1,0,3
4,0.0,2021,10,05,1,0,3
0,1490.14,2021,10,06,2,0,3
