ID,FECHA,TIENDA,TOTAL,EFECTIVO,TARJETAS
6281,2023-05-06,Tienda_00,3993.46,457.22,3536.23
6282,2023-05-06,Tienda_01,4336.3,638.0,3698.3
6283,2023-05-06,Tienda_02,7302.98,1000.98,6302.0
6284,2023-05-06,Tienda_04,168.0,0.0,168.0
6285,2023-05-05,Tienda_00,3173.18,780.25,2392.93
6286,2023-05-05,Tienda_01,3218.12,70.45,3147.67
6287,2023-05-05,Tienda_02,3890.67,393.0,3497.67
6288,2023-05-05,Tienda_04,258.0,0.0,258.0
6293,2023-05-08,Tienda_00,1922.1,453.1,1469.0
6294,2023-05-08,Tienda_01,2573.0,318.0,2255.0
6295,2023-05-08,Tienda_02,2855.02,369.75,2485.27
6296,2023-05-08,Tienda_04,79.33,0.0,79.33
6297,2023-05-08,Tienda_00,0.0,0.0,0.0
6298,2023-05-08,Tienda_01,0.0,0.0,0.0
6299,2023-05-08,Tienda_02,72.67,0.0,72.67
6300,2023-05-08,Tienda_04,0.0,0.0,0.0
6301,2023-05-09,Tienda_00,1719.56,334.22,1385.33
6302,2023-05-09,Tienda_01,3198.37,341.0,2857.37
6303,2023-05-09,Tienda_02,2272.7,406.5,1866.2
6304,2023-05-09,Tienda_04,0.0,0.0,0.0
6305,2023-05-10,Tienda_00,1919.87,398.0,1521.87
6306,2023-05-10,Tienda_01,2189.3,290.5,1898.8
6307,2023-05-10,Tienda_02,2776.0,264.0,2512.0
6308,2023-05-10,Tienda_04,50.0,0.0,50.0
6309,2023-05-11,Tienda_00,1786.5,437.5,1349.0
6310,2023-05-11,Tienda_01,2700.15,176.85,2523.3
6311,2023-05-11,Tienda_02,2504.68,246.98,2257.7
6312,2023-05-11,Tienda_04,0.0,0.0,0.0
6313,2023-05-12,Tienda_00,3137.1,674.5,2462.6
6314,2023-05-12,Tienda_01,2749.87,295.58,2454.3
6315,2023-05-12,Tienda_02,3418.71,787.48,2631.23
6316,2023-05-12,Tienda_04,82.67,0.0,82.67
6317,2023-05-13,Tienda_00,3936.82,549.25,3387.57
6318,2023-05-13,Tienda_01,4160.5,231.5,3929.0
6319,2023-05-13,Tienda_02,4324.37,286.0,4038.37
6320,2023-05-13,Tienda_04,0.0,0.0,0.0
6321,2023-05-14,Tienda_00,0.0,0.0,0.0
6322,2023-05-14,Tienda_01,0.0,0.0,0.0
6323,2023-05-14,Tienda_02,59.33,0.0,59.33
6324,2023-05-14,Tienda_04,0.0,0.0,0.0
6325,2023-05-15,Tienda_00,2547.57,195.98,2351.6
6326,2023-05-15,Tienda_01,2221.93,348.0,1873.93
6327,2023-05-15,Tienda_02,2939.18,636.95,2302.23
6328,2023-05-15,Tienda_04,0.0,0.0,0.0
6329,2023-05-15,Tienda_00,0.0,0.0,0.0
6330,2023-05-15,Tienda_01,0.0,0.0,0.0
6331,2023-05-15,Tienda_02,0.0,0.0,0.0
6332,2023-05-15,Tienda_04,118.67,0.0,118.67
6333,2023-05-16,Tienda_00,2663.09,744.82,1918.27
6334,2023-05-16,Tienda_01,1957.87,434.0,1523.87
6335,2023-05-16,Tienda_02,3960.38,583.05,3377.33
6336,2023-05-16,Tienda_04,152.67,0.0,152.67
6341,2023-05-17,Tienda_00,2034.61,307.98,1726.63
6342,2023-05-17,Tienda_01,2117.78,296.45,1821.33
6343,2023-05-17,Tienda_02,2152.9,566.5,1586.4
6344,2023-05-17,Tienda_04,142.67,0.0,142.67
6345,2023-05-18,Tienda_00,2342.98,297.98,2045.0
6346,2023-05-18,Tienda_01,1921.08,203.75,1717.33
6347,2023-05-18,Tienda_02,2092.87,429.5,1663.37
6348,2023-05-18,Tienda_04,221.33,0.0,221.33
6349,2023-05-19,Tienda_00,2132.41,332.78,1799.63
6350,2023-05-19,Tienda_01,3471.6,626.45,2845.15
6351,2023-05-19,Tienda_02,3523.49,479.75,3043.74
6352,2023-05-19,Tienda_04,210.33,0.0,210.33
6353,2023-05-20,Tienda_00,2474.8,511.5,1963.3
6354,2023-05-20,Tienda_01,4242.61,760.48,3482.13
6355,2023-05-20,Tienda_02,4718.04,698.4,4019.64
6356,2023-05-20,Tienda_04,0.0,0.0,0.0
6357,2023-05-22,Tienda_00,1100.97,489.7,611.27
6358,2023-05-22,Tienda_01,1956.15,242.25,1713.9
6359,2023-05-22,Tienda_02,2417.44,617.48,1799.97
6360,2023-05-22,Tienda_04,0.0,0.0,0.0
6361,2023-05-23,Tienda_00,1067.47,138.5,928.97
6362,2023-05-23,Tienda_01,1830.08,198.75,1631.33
6363,2023-05-23,Tienda_02,2891.34,316.48,2574.87
6364,2023-05-23,Tienda_04,79.33,0.0,79.33
6365,2023-05-24,Tienda_00,1865.48,89.48,1776.0
6366,2023-05-24,Tienda_01,2535.47,434.2,2101.27
6367,2023-05-24,Tienda_02,1818.83,205.5,1613.33
6368,2023-05-24,Tienda_04,96.67,0.0,96.67
6369,2023-05-25,Tienda_00,2209.25,499.25,1710.0
6370,2023-05-25,Tienda_01,1676.33,126.0,1550.33
6371,2023-05-25,Tienda_02,2612.29,185.5,2426.79
6372,2023-05-25,Tienda_04,0.0,0.0,0.0
6373,2023-05-27,Tienda_00,1857.93,218.0,1639.93
6374,2023-05-27,Tienda_01,3903.88,426.25,3477.63
6375,2023-05-27,Tienda_02,2697.04,308.48,2388.57
6376,2023-05-27,Tienda_04,92.67,0.0,92.67
6377,2023-05-26,Tienda_00,2354.97,241.3,2113.67
6378,2023-05-26,Tienda_01,3133.33,279.1,2854.23
6379,2023-05-26,Tienda_02,2662.88,625.25,2037.63
6380,2023-05-26,Tienda_04,104.67,0.0,104.67
6381,2023-05-29,Tienda_00,1362.1,201.5,1160.6
6382,2023-05-29,Tienda_01,2289.72,556.72,1733.0
6383,2023-05-29,Tienda_02,2772.8,303.5,2469.3
6384,2023-05-29,Tienda_04,-30.0,0.0,-30.0
6385,2023-05-30,Tienda_00,1417.0,255.0,1162.0
6386,2023-05-30,Tienda_01,1272.28,50.75,1221.53
6387,2023-05-30,Tienda_02,2920.17,414.9,2505.27
6388,2023-05-30,Tienda_04,-30.67,0.0,-30.67
6389,2023-05-31,Tienda_00,1394.88,274.25,1120.63
6390,2023-05-31,Tienda_01,1566.22,182.95,1383.27
6391,2023-05-31,Tienda_02,1834.35,450.75,1383.6
6392,2023-05-31,Tienda_04,-62.0,0.0,-62.0
6393,2023-06-01,Tienda_00,1378.24,147.98,1230.27
6394,2023-06-01,Tienda_01,1790.92,228.25,1562.67
6395,2023-06-01,Tienda_02,2876.57,221.0,2655.57
6396,2023-06-01,Tienda_04,82.67,0.0,82.67
6397,2023-06-03,Tienda_00,3606.52,582.95,3023.57
6398,2023-06-03,Tienda_01,3687.57,764.7,2922.87
6399,2023-06-03,Tienda_02,3725.75,537.25,3188.5
6400,2023-06-03,Tienda_04,0.0,0.0,0.0
6401,2023-06-02,Tienda_00,1770.0,377.0,1393.0
6402,2023-06-02,Tienda_01,2020.63,312.0,1708.63
6403,2023-06-02,Tienda_02,2841.59,291.73,2549.87
6404,2023-06-02,Tienda_04,46.0,0.0,46.0
6405,2023-06-05,Tienda_00,1546.0,213.0,1333.0
6406,2023-06-05,Tienda_01,3296.62,326.75,2969.87
6407,2023-06-05,Tienda_02,1734.63,20.0,1714.63
6408,2023-06-05,Tienda_04,39.33,0.0,39.33
6409,2023-06-06,Tienda_00,2193.31,176.98,2016.33
6410,2023-06-06,Tienda_01,1679.7,317.7,1362.0
6411,2023-06-06,Tienda_02,2844.22,298.25,2545.97
6412,2023-06-06,Tienda_04,0.0,0.0,0.0
6413,2023-06-07,Tienda_00,1341.47,329.5,1011.97
6414,2023-06-07,Tienda_01,2743.67,462.0,2281.67
6415,2023-06-07,Tienda_02,1849.75,453.75,1396.0
6416,2023-06-07,Tienda_04,304.0,0.0,304.0
6417,2023-06-09,Tienda_00,1764.33,357.72,1406.6
6418,2023-06-09,Tienda_01,2602.57,270.5,2332.07
6419,2023-06-09,Tienda_02,3446.67,416.5,3030.17
6420,2023-06-09,Tienda_04,39.33,0.0,39.33
6421,2023-06-10,Tienda_00,2347.0,517.0,1830.0
6422,2023-06-10,Tienda_01,2950.7,708.73,2241.97
6423,2023-06-10,Tienda_02,3626.85,364.25,3262.6
6424,2023-06-10,Tienda_04,0.0,0.0,0.0
6425,2023-06-12,Tienda_00,2129.44,158.48,1970.97
6426,2023-06-12,Tienda_01,2076.18,208.25,1867.93
6427,2023-06-12,Tienda_02,2062.13,397.5,1664.63
6428,2023-06-12,Tienda_04,23.33,0.0,23.33
6429,2023-06-13,Tienda_00,1278.33,171.0,1107.33
6430,2023-06-13,Tienda_01,1031.77,39.5,992.27
6431,2023-06-13,Tienda_02,1868.6,162.0,1706.6
6432,2023-06-13,Tienda_04,76.67,0.0,76.67
6433,2023-06-14,Tienda_00,1290.1,44.5,1245.6
6434,2023-06-14,Tienda_01,2754.92,307.25,2447.67
6435,2023-06-14,Tienda_02,2402.36,450.72,1951.63
6436,2023-06-14,Tienda_04,46.0,0.0,46.0
6437,2023-06-15,Tienda_00,1615.77,403.1,1212.67
6438,2023-06-15,Tienda_01,918.17,67.0,851.17
6439,2023-06-15,Tienda_02,1605.72,341.75,1263.97
6440,2023-06-15,Tienda_04,52.67,0.0,52.67
6441,2023-06-17,Tienda_00,1855.8,260.0,1595.8
6442,2023-06-17,Tienda_01,1520.74,231.48,1289.27
6443,2023-06-17,Tienda_02,3142.67,283.0,2859.67
6444,2023-06-17,Tienda_04,182.0,0.0,182.0
6445,2023-06-16,Tienda_00,1641.82,342.25,1299.57
6446,2023-06-16,Tienda_01,2118.02,242.25,1875.77
6447,2023-06-16,Tienda_02,2061.83,283.5,1778.33
6448,2023-06-16,Tienda_04,0.0,0.0,0.0
6449,2023-06-19,Tienda_00,1540.32,214.0,1326.32
6450,2023-06-19,Tienda_01,2213.35,372.75,1840.6
6451,2023-06-19,Tienda_02,2113.38,173.75,1939.63
6452,2023-06-19,Tienda_04,0.0,0.0,0.0
6461,2023-06-20,Tienda_00,1899.8,217.5,1682.3
6462,2023-06-20,Tienda_01,1457.3,97.0,1360.3
6463,2023-06-20,Tienda_02,2180.47,231.5,1948.97
6464,2023-06-20,Tienda_04,129.33,0.0,129.33
6465,2023-06-21,Tienda_00,563.75,81.75,482.0
6466,2023-06-21,Tienda_01,1670.2,420.5,1249.7
6467,2023-06-21,Tienda_02,2003.67,248.0,1755.67
6468,2023-06-21,Tienda_04,-50.0,0.0,-50.0
6469,2023-06-22,Tienda_00,691.86,67.47,624.39
6470,2023-06-22,Tienda_01,1784.6,512.0,1272.6
6471,2023-06-22,Tienda_02,2430.25,296.25,2134.0
6472,2023-06-22,Tienda_04,50.0,0.0,50.0
6473,2023-06-23,Tienda_00,1838.08,464.75,1373.33
6474,2023-06-23,Tienda_01,1019.93,113.5,906.43
6475,2023-06-23,Tienda_02,1824.0,228.0,1596.0
6476,2023-06-23,Tienda_04,-199.33,0.0,-199.33
6477,2023-06-24,Tienda_00,1175.33,84.0,1091.33
6478,2023-06-24,Tienda_01,2779.17,605.5,2173.67
6479,2023-06-24,Tienda_02,1670.5,238.5,1432.0
6480,2023-06-24,Tienda_04,59.33,0.0,59.33
6481,2023-06-25,Tienda_00,349.0,79.0,270.0
6482,2023-06-25,Tienda_01,1265.12,103.65,1161.47
6483,2023-06-25,Tienda_02,335.5,103.5,232.0
6484,2023-06-25,Tienda_04,64.07,0.0,64.07
6485,2023-06-26,Tienda_00,1032.67,225.0,807.67
6486,2023-06-26,Tienda_01,1181.33,172.0,1009.33
6487,2023-06-26,Tienda_02,1668.2,93.5,1574.7
6488,2023-06-26,Tienda_04,23.27,0.0,23.27
6489,2023-06-27,Tienda_00,1121.25,163.25,958.0
6490,2023-06-27,Tienda_01,1840.83,279.5,1561.33
6491,2023-06-27,Tienda_02,1173.0,223.0,950.0
6492,2023-06-27,Tienda_04,86.67,0.0,86.67
6493,2023-06-28,Tienda_00,1662.83,119.5,1543.33
6494,2023-06-28,Tienda_01,1850.0,236.0,1614.0
6495,2023-06-28,Tienda_02,2090.17,128.5,1961.67
6496,2023-06-28,Tienda_04,175.33,0.0,175.33
6497,2023-06-29,Tienda_00,1995.17,272.5,1722.67
6498,2023-06-29,Tienda_01,2232.33,213.0,2019.33
6499,2023-06-29,Tienda_02,1839.0,451.0,1388.0
6500,2023-06-29,Tienda_04,135.33,0.0,135.33
6501,2023-07-01,Tienda_00,1864.83,168.5,1696.33
6502,2023-07-01,Tienda_01,2901.5,683.5,2218.0
6503,2023-07-01,Tienda_02,3975.38,838.75,3136.63
6504,2023-07-01,Tienda_04,158.0,0.0,158.0
6505,2023-06-30,Tienda_00,1683.67,151.0,1532.67
6506,2023-06-30,Tienda_01,1930.17,255.5,1674.67
6507,2023-06-30,Tienda_02,1484.33,131.0,1353.33
6508,2023-06-30,Tienda_04,43.33,0.0,43.33
6509,2023-07-03,Tienda_00,1244.17,116.5,1127.67
6510,2023-07-03,Tienda_01,1735.83,339.5,1396.33
6511,2023-07-03,Tienda_02,1440.5,290.5,1150.0
6512,2023-07-03,Tienda_04,36.67,0.0,36.67
6517,2023-07-04,Tienda_00,1205.97,67.0,1138.97
6518,2023-07-04,Tienda_01,1690.67,178.0,1512.67
6519,2023-07-04,Tienda_02,1678.33,313.0,1365.33
6520,2023-07-04,Tienda_04,410.67,0.0,410.67
6521,2023-07-05,Tienda_00,1207.14,345.48,861.67
6522,2023-07-05,Tienda_01,1608.17,265.0,1343.17
6523,2023-07-05,Tienda_02,2241.5,440.5,1801.0
6524,2023-07-05,Tienda_04,370.0,0.0,370.0
6525,2023-07-06,Tienda_00,2243.0,331.0,1912.0
6526,2023-07-06,Tienda_01,1595.33,296.0,1299.33
6527,2023-07-06,Tienda_02,2676.0,256.0,2420.0
6528,2023-07-06,Tienda_04,-55.33,0.0,-55.33
6529,2023-07-07,Tienda_00,435.33,0.0,435.33
6530,2023-07-07,Tienda_01,1809.17,168.5,1640.67
6531,2023-07-07,Tienda_02,1679.0,237.0,1442.0
6532,2023-07-07,Tienda_04,46.0,0.0,46.0
6533,2023-07-08,Tienda_02,2172.0,504.0,1668.0
6534,2023-07-08,Tienda_01,1547.77,352.5,1195.27
6535,2023-07-08,Tienda_00,1768.89,280.23,1488.67
6536,2023-07-08,Tienda_04,66.0,0.0,66.0
6537,2023-07-10,Tienda_00,538.58,125.25,413.33
6538,2023-07-10,Tienda_01,1266.33,292.5,973.83
6539,2023-07-10,Tienda_02,1528.08,211.75,1316.33
6540,2023-07-10,Tienda_04,0.0,0.0,0.0
6541,2023-07-11,Tienda_00,1078.0,76.0,1002.0
6542,2023-07-11,Tienda_01,1431.17,234.5,1196.67
6543,2023-07-11,Tienda_02,1339.67,304.5,1035.17
6544,2023-07-11,Tienda_04,0.0,0.0,0.0
6545,2023-07-12,Tienda_00,752.67,0.0,752.67
6546,2023-07-12,Tienda_01,1698.17,291.5,1406.67
6547,2023-07-12,Tienda_02,1085.08,177.75,907.33
6548,2023-07-12,Tienda_04,0.0,0.0,0.0
6549,2023-07-13,Tienda_00,907.64,198.98,708.67
6550,2023-07-13,Tienda_01,782.5,42.5,740.0
6551,2023-07-13,Tienda_02,1511.17,237.5,1273.67
6552,2023-07-13,Tienda_04,6.67,0.0,6.67
6553,2023-07-15,Tienda_00,1187.67,110.0,1077.67
6554,2023-07-15,Tienda_01,2132.5,246.5,1886.0
6555,2023-07-15,Tienda_02,1459.33,326.0,1133.33
6556,2023-07-15,Tienda_04,112.0,0.0,112.0
6557,2023-07-14,Tienda_00,815.67,145.0,670.67
6558,2023-07-14,Tienda_01,1386.33,232.0,1154.33
6559,2023-07-14,Tienda_02,1312.67,494.0,818.67
6560,2023-07-14,Tienda_04,52.67,0.0,52.67
6561,2023-07-17,Tienda_00,664.0,150.0,514.0
6562,2023-07-17,Tienda_01,1136.75,263.75,873.0
6563,2023-07-17,Tienda_02,1523.5,111.5,1412.0
6564,2023-07-17,Tienda_04,198.0,0.0,198.0
6565,2023-07-18,Tienda_00,522.33,74.0,448.33
6566,2023-07-18,Tienda_01,925.42,72.75,852.67
6567,2023-07-18,Tienda_02,1182.5,24.5,1158.0
6568,2023-07-18,Tienda_04,92.67,0.0,92.67
6569,2023-07-19,Tienda_00,922.17,148.5,773.67
6570,2023-07-19,Tienda_01,1061.17,238.5,822.67
6571,2023-07-19,Tienda_02,1321.0,185.0,1136.0
6572,2023-07-19,Tienda_04,80.67,0.0,80.67
6573,2023-07-20,Tienda_00,658.0,118.0,540.0
6574,2023-07-20,Tienda_01,681.5,91.5,590.0
6575,2023-07-20,Tienda_02,1290.83,128.5,1162.33
6576,2023-07-20,Tienda_04,-231.33,0.0,-231.33
6577,2023-07-22,Tienda_00,1555.67,186.0,1369.67
6578,2023-07-22,Tienda_01,1908.5,129.5,1779.0
6579,2023-07-22,Tienda_02,1959.67,297.0,1662.67
6580,2023-07-22,Tienda_04,0.0,0.0,0.0
6581,2023-07-21,Tienda_00,886.85,257.25,629.6
6582,2023-07-21,Tienda_01,1271.83,34.5,1237.33
6583,2023-07-21,Tienda_02,1181.33,255.0,926.33
6584,2023-07-21,Tienda_04,-55.33,0.0,-55.33
6585,2023-07-24,Tienda_00,691.83,88.5,603.33
6586,2023-07-24,Tienda_01,1440.33,495.0,945.33
6587,2023-07-24,Tienda_02,1491.0,271.0,1220.0
6588,2023-07-24,Tienda_04,105.33,0.0,105.33
6589,2023-07-25,Tienda_00,1463.0,365.0,1098.0
6590,2023-07-25,Tienda_01,1250.83,279.5,971.33
6591,2023-07-25,Tienda_02,1685.5,431.5,1254.0
6592,2023-07-25,Tienda_04,56.67,0.0,56.67
6593,2023-07-26,Tienda_00,732.67,272.0,460.67
6594,2023-07-26,Tienda_01,1297.83,190.5,1107.33
6595,2023-07-26,Tienda_02,1037.75,460.75,577.0
6596,2023-07-26,Tienda_04,138.0,0.0,138.0
6597,2023-07-27,Tienda_00,687.17,116.5,570.67
6598,2023-07-27,Tienda_01,1302.99,280.32,1022.67
6599,2023-07-27,Tienda_02,1656.0,228.0,1428.0
6600,2023-07-27,Tienda_04,0.0,0.0,0.0
6609,2023-07-28,Tienda_00,567.17,120.5,446.67
6610,2023-07-28,Tienda_01,1962.31,217.98,1744.33
6611,2023-07-28,Tienda_02,922.33,84.0,838.33
6612,2023-07-28,Tienda_04,46.0,0.0,46.0
6613,2023-07-29,Tienda_00,1217.33,202.0,1015.33
6614,2023-07-29,Tienda_01,1163.83,320.5,843.33
6615,2023-07-29,Tienda_02,1498.5,284.5,1214.0
6616,2023-07-29,Tienda_04,244.0,0.0,244.0
6617,2023-07-31,Tienda_00,900.5,24.5,876.0
6618,2023-07-31,Tienda_01,871.5,197.5,674.0
6619,2023-07-31,Tienda_02,1284.67,180.0,1104.67
6620,2023-07-31,Tienda_04,178.0,0.0,178.0
6621,2023-08-01,Tienda_00,624.17,123.5,500.67
6622,2023-08-01,Tienda_01,803.72,3.05,800.67
6623,2023-08-01,Tienda_02,1136.33,257.0,879.33
6624,2023-08-01,Tienda_04,102.67,0.0,102.67
6625,2023-08-02,Tienda_00,1121.47,86.5,1034.97
6626,2023-08-02,Tienda_01,643.47,66.5,576.97
6627,2023-08-02,Tienda_02,1359.17,108.5,1250.67
6628,2023-08-02,Tienda_04,115.33,0.0,115.33
6629,2023-08-03,Tienda_00,785.0,7.0,778.0
6630,2023-08-03,Tienda_01,781.33,146.0,635.33
6631,2023-08-03,Tienda_02,1065.17,294.5,770.67
6632,2023-08-03,Tienda_04,33.33,0.0,33.33
6633,2023-08-26,Tienda_00,147.17,34.5,112.67
6634,2023-08-26,Tienda_01,984.0,288.0,696.0
6635,2023-08-26,Tienda_02,741.5,39.5,702.0
6636,2023-08-26,Tienda_04,46.0,0.0,46.0
6637,2023-08-25,Tienda_00,718.17,227.5,490.67
6638,2023-08-25,Tienda_01,1184.3,206.0,978.3
6639,2023-08-25,Tienda_02,698.0,118.0,580.0
6640,2023-08-25,Tienda_04,46.0,0.0,46.0
6641,2023-08-04,Tienda_00,883.83,64.5,819.33
6642,2023-08-04,Tienda_01,586.0,148.0,438.0
6643,2023-08-04,Tienda_02,1244.08,184.75,1059.33
6644,2023-08-04,Tienda_04,-39.33,0.0,-39.33
6645,2023-08-05,Tienda_00,565.0,5.0,560.0
6646,2023-08-05,Tienda_01,905.03,98.5,806.53
6647,2023-08-05,Tienda_02,954.5,172.5,782.0
6648,2023-08-05,Tienda_04,52.67,0.0,52.67
6649,2023-08-07,Tienda_00,1143.0,74.0,1069.0
6650,2023-08-07,Tienda_01,1154.17,101.5,1052.67
6651,2023-08-07,Tienda_02,1132.0,312.0,820.0
6652,2023-08-07,Tienda_04,0.0,0.0,0.0
6653,2023-08-08,Tienda_00,712.67,84.0,628.67
6654,2023-08-08,Tienda_01,550.83,86.5,464.33
6655,2023-08-08,Tienda_02,1011.17,278.5,732.67
6656,2023-08-08,Tienda_04,124.0,0.0,124.0
6657,2023-08-09 ,Tienda_00,396.17,73.5,322.67
6658,2023-08-09 ,Tienda_01,865.5,346.5,519.0
6659,2023-08-09 ,Tienda_02,475.83,39.5,436.33
6660,2023-08-09 ,Tienda_04,0.0,0.0,0.0
6661,2023-08-10,Tienda_00,462.17,109.5,352.67
6662,2023-08-10,Tienda_01,1028.42,254.75,773.67
6663,2023-08-10,Tienda_02,1173.67,69.0,1104.67
6664,2023-08-10,Tienda_04,46.0,0.0,46.0
6665,2023-08-11,Tienda_00,592.86,105.52,487.33
6666,2023-08-11,Tienda_01,1137.0,193.0,944.0
6667,2023-08-11,Tienda_02,685.0,121.0,564.0
6668,2023-08-11,Tienda_04,-66.0,0.0,-66.0
6669,2023-08-12,Tienda_00,434.17,24.5,409.67
6670,2023-08-12,Tienda_01,722.67,272.0,450.67
6671,2023-08-12,Tienda_02,651.18,207.5,443.68
6672,2023-08-12,Tienda_04,-9.33,0.0,-9.33
6673,2023-08-14,Tienda_00,879.17,138.5,740.67
6674,2023-08-14,Tienda_01,1097.0,117.0,980.0
6675,2023-08-14,Tienda_02,1202.0,171.0,1031.0
6676,2023-08-14,Tienda_04,72.67,0.0,72.67
6677,2023-08-16,Tienda_00,1153.67,143.0,1010.67
6678,2023-08-16,Tienda_01,1111.67,299.0,812.67
6679,2023-08-16,Tienda_02,1316.0,463.0,853.0
6680,2023-08-16,Tienda_04,26.0,0.0,26.0
6681,2023-08-17,Tienda_00,1162.67,298.0,864.67
6682,2023-08-17,Tienda_01,533.83,78.5,455.33
6683,2023-08-17,Tienda_02,1046.0,332.0,714.0
6684,2023-08-17,Tienda_04,-52.67,0.0,-52.67
6685,2023-08-18,Tienda_00,769.0,49.0,720.0
6686,2023-08-18,Tienda_01,872.33,237.0,635.33
6687,2023-08-18,Tienda_02,844.25,210.25,634.0
6688,2023-08-18,Tienda_04,142.0,0.0,142.0
6689,2023-08-19,Tienda_00,321.33,41.0,280.33
6690,2023-08-19,Tienda_01,666.83,57.5,609.33
6691,2023-08-19,Tienda_02,1279.17,376.5,902.67
6692,2023-08-19,Tienda_04,52.67,0.0,52.67
6693,2023-08-21,Tienda_00,587.83,86.5,501.33
6694,2023-08-21,Tienda_01,1479.17,354.5,1124.67
6695,2023-08-21,Tienda_02,982.33,97.0,885.33
6696,2023-08-21,Tienda_04,52.67,0.0,52.67
6697,2023-08-22,Tienda_00,979.0,59.0,920.0
6698,2023-08-22,Tienda_01,1281.5,165.5,1116.0
6699,2023-08-22,Tienda_02,564.5,232.5,332.0
6700,2023-08-22,Tienda_04,-26.67,0.0,-26.67
6701,2023-08-23,Tienda_00,435.67,113.0,322.67
6702,2023-08-23,Tienda_01,756.5,123.5,633.0
6703,2023-08-23,Tienda_02,675.0,115.0,560.0
6704,2023-08-23,Tienda_04,0.0,0.0,0.0
6705,2023-08-24,Tienda_00,628.17,49.5,578.67
6706,2023-08-24,Tienda_01,812.67,72.0,740.67
6707,2023-08-24,Tienda_02,516.0,188.0,328.0
6708,2023-08-24,Tienda_04,0.0,0.0,0.0
6709,2023-08-28,Tienda_00,1218.17,177.5,1040.67
6710,2023-08-28,Tienda_01,771.67,151.0,620.67
6711,2023-08-28,Tienda_02,1600.5,267.5,1333.0
6712,2023-08-28,Tienda_04,-13.33,0.0,-13.33
6713,2023-08-29,Tienda_00,1404.75,261.75,1143.0
6714,2023-08-29,Tienda_01,952.17,103.5,848.67
6715,2023-08-29,Tienda_02,997.5,277.5,720.0
6716,2023-08-29,Tienda_04,113.33,0.0,113.33
6717,2023-08-30,Tienda_00,687.33,0.0,687.33
6718,2023-08-30,Tienda_01,1160.17,171.5,988.67
6719,2023-08-30,Tienda_02,669.08,151.75,517.33
6720,2023-08-30,Tienda_04,161.0,0.0,161.0
6725,2023-09-01,Tienda_00,666.17,49.5,616.67
6726,2023-09-01,Tienda_01,987.0,215.0,772.0
6727,2023-09-01,Tienda_02,1057.5,109.5,948.0
6728,2023-09-01,Tienda_04,92.0,0.0,92.0
6729,2023-09-02,Tienda_00,1460.5,66.5,1394.0
6730,2023-09-02,Tienda_01,1558.11,382.78,1175.33
6731,2023-09-02,Tienda_02,1923.17,329.5,1593.67
6732,2023-09-02,Tienda_04,0.0,0.0,0.0
6733,2023-09-04,Tienda_00,712.83,192.5,520.33
6734,2023-09-04,Tienda_01,1574.53,64.5,1510.03
6735,2023-09-04,Tienda_02,1329.67,432.0,897.67
6736,2023-09-04,Tienda_04,120.0,0.0,120.0
6737,2023-08-31,Tienda_00,1295.58,88.25,1207.33
6738,2023-08-31,Tienda_01,844.17,225.5,618.67
6739,2023-08-31,Tienda_02,808.5,26.5,782.0
6740,2023-08-31,Tienda_04,253.67,0.0,253.67
6741,2023-09-05,Tienda_00,760.67,0.0,760.67
6742,2023-09-05,Tienda_01,1712.47,108.5,1603.97
6743,2023-09-05,Tienda_02,1811.25,311.25,1500.0
6744,2023-09-05,Tienda_04,119.33,0.0,119.33
6745,2023-09-06,Tienda_00,1388.97,153.0,1235.97
6746,2023-09-06,Tienda_01,987.17,49.5,937.67
6747,2023-09-06,Tienda_02,1604.3,183.0,1421.3
6748,2023-09-06,Tienda_04,98.67,0.0,98.67
6749,2023-09-07,Tienda_00,732.83,59.5,673.33
6750,2023-09-07,Tienda_01,1248.17,177.5,1070.67
6751,2023-09-07,Tienda_02,1541.17,296.5,1244.67
6752,2023-09-07,Tienda_04,0.0,0.0,0.0
6753,2023-09-08,Tienda_00,1242.47,154.48,1088.0
6754,2023-09-09,Tienda_01,2540.06,372.72,2167.33
6755,2023-09-09,Tienda_02,2253.17,562.5,1690.67
6756,2023-09-09,Tienda_04,59.33,0.0,59.33
6757,2023-09-09,Tienda_00,1921.58,331.28,1590.3
6758,2023-09-08,Tienda_01,2145.33,428.0,1717.33
6759,2023-09-08,Tienda_02,2324.53,394.0,1930.53
6760,2023-09-08,Tienda_04,192.0,0.0,192.0
6761,2023-09-11,Tienda_00,1157.17,260.5,896.67
6762,2023-09-11,Tienda_01,1578.87,323.5,1255.37
6763,2023-09-11,Tienda_02,1208.72,5.05,1203.67
6764,2023-09-11,Tienda_04,-39.33,0.0,-39.33
6765,2023-09-12,Tienda_00,1570.33,143.0,1427.33
6766,2023-09-12,Tienda_01,919.83,49.5,870.33
6767,2023-09-12,Tienda_02,1574.42,239.75,1334.67
6768,2023-09-12,Tienda_04,16.0,0.0,16.0
6769,2023-09-13,Tienda_00,1258.67,182.0,1076.67
6770,2023-09-13,Tienda_01,1647.23,230.5,1416.73
6771,2023-09-13,Tienda_02,2117.8,377.5,1740.3
6772,2023-09-13,Tienda_04,96.0,0.0,96.0
6773,2023-09-14,Tienda_00,1121.0,231.0,890.0
6774,2023-09-14,Tienda_01,1901.83,166.5,1735.33
6775,2023-09-14,Tienda_02,2276.14,245.48,2030.67
